OverallPoF,,OverallPoF
1.0,23630,1.0
0.0,618,0.0
1.0,33824,1.0
1.0,27963,1.0
0.0,56409,0.0
0.0,99346,0.0
1.0,17381,1.0
0.0,76761,0.0
1.0,83709,1.0
1.0,12849,1.0
1.0,87091,1.0
1.0,44544,1.0
1.0,90801,1.0
0.0,99048,0.0
0.0,73297,0.0
0.0,44906,0.0
0.0,40255,0.0
1.0,81824,1.0
0.0,20226,0.0
0.0,54986,0.0
1.0,802,1.0
0.0,56821,0.0
0.0,25367,0.0
0.0,94811,0.0
0.0,95310,0.0
0.0,51431,0.0
1.0,12956,1.0
0.0,13028,0.0
1.0,52410,1.0
0.0,33079,0.0
0.0,37630,0.0
0.0,98890,0.0
1.0,23035,1.0
0.0,72792,0.0
1.0,40170,1.0
0.0,91384,0.0
0.0,19285,0.0
1.0,5558,1.0
0.0,24320,0.0
0.0,77665,0.0
1.0,56638,1.0
0.0,9647,0.0
1.0,21717,1.0
0.0,36417,0.0
1.0,69019,1.0
1.0,67815,1.0
0.0,57239,0.0
0.0,58268,0.0
1.0,47185,1.0
1.0,80963,1.0
0.0,1580,0.0
1.0,34072,1.0
0.0,34382,0.0
0.0,63865,0.0
0.0,54967,0.0
1.0,70579,1.0
0.0,38565,0.0
0.0,72952,0.0
1.0,79825,1.0
1.0,44613,1.0
1.0,35830,1.0
0.0,984,0.0
0.0,41315,0.0
0.0,81143,0.0
0.0,18967,0.0
0.0,25885,0.0
0.0,29029,0.0
1.0,31537,1.0
1.0,85706,1.0
1.0,39971,1.0
1.0,63541,1.0
0.0,14248,0.0
0.0,3896,0.0
1.0,8438,1.0
1.0,98582,1.0
0.0,30228,0.0
1.0,96034,1.0
1.0,70487,1.0
1.0,99245,1.0
0.0,1295,0.0
0.0,83533,0.0
0.0,24402,0.0
1.0,83349,1.0
1.0,56314,1.0
1.0,5175,1.0
1.0,36202,1.0
0.0,10563,0.0
0.0,91282,0.0
0.0,54652,0.0
1.0,981,1.0
1.0,51165,1.0
0.0,45098,0.0
0.0,37756,0.0
0.0,28716,0.0
1.0,73577,1.0
1.0,58900,1.0
0.0,5923,0.0
0.0,65770,0.0
0.0,17953,0.0
1.0,55663,1.0
1.0,16211,1.0
0.0,36291,0.0
0.0,87400,0.0
1.0,79135,1.0
0.0,59077,0.0
1.0,87339,1.0
1.0,62401,1.0
1.0,47861,1.0
0.0,29017,0.0
1.0,45131,1.0
1.0,69267,1.0
0.0,48153,0.0
0.0,97431,0.0
0.0,15512,0.0
1.0,84194,1.0
0.0,65946,0.0
0.0,22762,0.0
0.0,36957,0.0
0.0,39538,0.0
1.0,81654,1.0
0.0,47046,0.0
1.0,38538,1.0
0.0,26882,0.0
0.0,93924,0.0
0.0,19869,0.0
0.0,40998,0.0
0.0,41886,0.0
1.0,99870,1.0
0.0,183,0.0
1.0,50658,1.0
1.0,5004,1.0
1.0,43875,1.0
0.0,81148,0.0
1.0,53917,1.0
1.0,49634,1.0
0.0,20355,0.0
1.0,94120,1.0
0.0,53729,0.0
1.0,90950,1.0
0.0,52285,0.0
0.0,80293,0.0
0.0,85281,0.0
1.0,177,1.0
0.0,48917,0.0
1.0,67012,1.0
1.0,76770,1.0
1.0,49342,1.0
0.0,51657,0.0
0.0,7760,0.0
0.0,20400,0.0
1.0,24816,1.0
1.0,26466,1.0
1.0,50549,1.0
0.0,39468,0.0
1.0,59573,1.0
1.0,55536,1.0
1.0,6036,1.0
1.0,75914,1.0
1.0,74143,1.0
0.0,38585,0.0
1.0,15959,1.0
0.0,95715,0.0
1.0,26044,1.0
0.0,67036,0.0
0.0,64138,0.0
0.0,86673,0.0
0.0,58694,0.0
0.0,26587,0.0
1.0,37500,1.0
1.0,85923,1.0
1.0,52611,1.0
0.0,7235,0.0
0.0,60454,0.0
1.0,94245,1.0
0.0,62678,0.0
1.0,83971,1.0
1.0,33244,1.0
0.0,16533,0.0
0.0,95425,0.0
0.0,87390,0.0
1.0,69017,1.0
0.0,92935,0.0
0.0,42960,0.0
1.0,11290,1.0
0.0,46900,0.0
1.0,74488,1.0
0.0,51868,0.0
1.0,59906,1.0
0.0,46821,0.0
1.0,87719,1.0
0.0,28172,0.0
1.0,98855,1.0
0.0,18738,0.0
0.0,80599,0.0
0.0,2081,0.0
0.0,83457,0.0
0.0,10599,0.0
0.0,99304,0.0
0.0,88302,0.0
1.0,96569,1.0
0.0,68859,0.0
1.0,45548,1.0
1.0,10478,1.0
1.0,41098,1.0
1.0,46370,1.0
0.0,20351,0.0
0.0,3382,0.0
0.0,65692,0.0
1.0,96815,1.0
1.0,61125,1.0
0.0,37987,0.0
1.0,33957,1.0
1.0,52833,1.0
1.0,66442,1.0
1.0,7282,1.0
1.0,80132,1.0
0.0,48291,0.0
0.0,49598,0.0
1.0,24806,1.0
0.0,88794,0.0
1.0,9052,1.0
0.0,15503,0.0
0.0,36767,0.0
1.0,95789,1.0
0.0,28555,0.0
1.0,22169,1.0
1.0,61823,1.0
1.0,84000,1.0
1.0,42676,1.0
0.0,72285,0.0
0.0,55219,0.0
0.0,50830,0.0
1.0,90307,1.0
1.0,83336,1.0
1.0,63786,1.0
0.0,43106,0.0
0.0,77730,0.0
1.0,28479,1.0
1.0,30506,1.0
0.0,24076,0.0
1.0,47318,1.0
0.0,19858,0.0
0.0,27658,0.0
0.0,84503,0.0
0.0,93816,0.0
1.0,60496,1.0
0.0,34244,0.0
0.0,72109,0.0
0.0,59593,0.0
0.0,19813,0.0
0.0,90594,0.0
1.0,95874,1.0
0.0,39493,0.0
1.0,16486,1.0
1.0,27924,1.0
1.0,48407,1.0
0.0,28886,0.0
1.0,902,1.0
0.0,27730,0.0
1.0,14563,1.0
0.0,81249,0.0
0.0,84567,0.0
0.0,37846,0.0
0.0,2150,0.0
1.0,51193,1.0
1.0,79739,1.0
0.0,99007,0.0
1.0,68131,1.0
0.0,81334,0.0
0.0,99680,0.0
1.0,8772,1.0
0.0,6778,0.0
1.0,27255,1.0
1.0,53024,1.0
1.0,62044,1.0
1.0,39096,1.0
1.0,27838,1.0
1.0,99179,1.0
1.0,46030,1.0
0.0,59607,0.0
0.0,50359,0.0
1.0,67696,1.0
1.0,15492,1.0
1.0,18192,1.0
1.0,14885,1.0
1.0,77286,1.0
1.0,46989,1.0
1.0,35154,1.0
1.0,2476,1.0
0.0,2313,0.0
1.0,8989,1.0
0.0,39380,0.0
1.0,15049,1.0
1.0,46973,1.0
1.0,46170,1.0
0.0,79079,0.0
0.0,9430,0.0
0.0,63504,0.0
0.0,53108,0.0
1.0,77914,1.0
0.0,79270,0.0
1.0,2590,1.0
1.0,59305,1.0
0.0,47870,0.0
1.0,23346,1.0
1.0,13076,1.0
0.0,35020,0.0
0.0,90447,0.0
0.0,83529,0.0
1.0,23691,1.0
1.0,43754,1.0
1.0,18758,1.0
1.0,15349,1.0
1.0,78745,1.0
1.0,39340,1.0
1.0,55223,1.0
0.0,63252,0.0
1.0,29066,1.0
1.0,62079,1.0
0.0,90813,0.0
1.0,41469,1.0
0.0,18808,0.0
0.0,86890,0.0
0.0,26729,0.0
0.0,28845,0.0
0.0,42779,0.0
1.0,39111,1.0
0.0,55071,0.0
1.0,91910,1.0
1.0,16177,1.0
1.0,47894,1.0
1.0,42,1.0
0.0,64263,0.0
0.0,90525,0.0
0.0,61868,0.0
0.0,27790,0.0
0.0,86420,0.0
1.0,61155,1.0
1.0,21188,1.0
1.0,72496,1.0
0.0,21442,0.0
0.0,46246,0.0
1.0,70036,1.0
0.0,81252,0.0
0.0,83914,0.0
0.0,98303,0.0
0.0,55116,0.0
1.0,78944,1.0
1.0,53123,1.0
1.0,38614,1.0
0.0,47886,0.0
0.0,37581,0.0
0.0,41426,0.0
1.0,13865,1.0
1.0,43190,1.0
1.0,53967,1.0
1.0,20747,1.0
1.0,53556,1.0
0.0,3934,0.0
1.0,7740,1.0
1.0,51962,1.0
1.0,35869,1.0
0.0,18662,0.0
1.0,45223,1.0
1.0,81547,1.0
1.0,49868,1.0
0.0,95129,0.0
0.0,31334,0.0
0.0,37879,0.0
0.0,22675,0.0
1.0,30335,1.0
1.0,89605,1.0
0.0,58385,0.0
1.0,20014,1.0
0.0,37264,0.0
0.0,27124,0.0
0.0,1190,0.0
1.0,22083,1.0
1.0,25870,1.0
0.0,10825,0.0
1.0,52589,1.0
0.0,64554,0.0
0.0,5721,0.0
1.0,76019,1.0
1.0,20348,1.0
0.0,26841,0.0
1.0,56711,1.0
1.0,49259,1.0
0.0,15314,0.0
0.0,62889,0.0
1.0,67526,1.0
1.0,1930,1.0
0.0,5154,0.0
0.0,48951,0.0
0.0,48377,0.0
0.0,93187,0.0
0.0,79908,0.0
1.0,99127,1.0
0.0,95260,0.0
1.0,11081,1.0
0.0,62466,0.0
1.0,66951,1.0
1.0,80851,1.0
1.0,72542,1.0
0.0,58500,0.0
0.0,82756,0.0
0.0,19809,0.0
0.0,58183,0.0
0.0,57167,0.0
0.0,96910,0.0
1.0,53974,1.0
0.0,4867,0.0
0.0,64456,0.0
0.0,49713,0.0
0.0,29962,0.0
1.0,51170,1.0
1.0,34427,1.0
0.0,84383,0.0
1.0,79749,1.0
1.0,2855,1.0
0.0,80448,0.0
0.0,77847,0.0
0.0,52022,0.0
0.0,17712,0.0
1.0,78965,1.0
0.0,7408,0.0
0.0,1292,0.0
0.0,75715,0.0
0.0,62779,0.0
0.0,53976,0.0
0.0,28800,0.0
1.0,2652,1.0
0.0,32831,0.0
0.0,53705,0.0
0.0,13320,0.0
0.0,75526,0.0
0.0,63055,0.0
1.0,99617,1.0
1.0,63350,1.0
0.0,13778,0.0
0.0,24745,0.0
0.0,3078,0.0
0.0,26311,0.0
0.0,60412,0.0
0.0,52178,0.0
1.0,60429,1.0
0.0,51071,0.0
0.0,20658,0.0
1.0,49272,1.0
1.0,96866,1.0
1.0,72926,1.0
1.0,78336,1.0
1.0,15378,1.0
1.0,72624,1.0
1.0,41960,1.0
0.0,23138,0.0
1.0,9767,1.0
0.0,14786,0.0
0.0,12751,0.0
0.0,48192,0.0
0.0,5919,0.0
0.0,20503,0.0
0.0,95808,0.0
0.0,8390,0.0
0.0,14231,0.0
1.0,54846,1.0
1.0,66911,1.0
0.0,86687,0.0
1.0,45705,1.0
0.0,33165,0.0
0.0,94112,0.0
0.0,59986,0.0
0.0,83792,0.0
0.0,36805,0.0
0.0,92818,0.0
0.0,13393,0.0
0.0,43580,0.0
1.0,34303,1.0
0.0,30189,0.0
0.0,52132,0.0
1.0,85462,1.0
1.0,8514,1.0
1.0,43473,1.0
1.0,72541,1.0
0.0,86087,0.0
1.0,29928,1.0
1.0,82874,1.0
0.0,52892,0.0
0.0,21881,0.0
0.0,4463,0.0
1.0,8788,1.0
1.0,76983,1.0
1.0,83933,1.0
0.0,75804,0.0
0.0,46480,0.0
1.0,23779,1.0
1.0,12321,1.0
1.0,53169,1.0
0.0,70060,0.0
0.0,63043,0.0
1.0,60123,1.0
1.0,12813,1.0
0.0,73587,0.0
1.0,7092,1.0
1.0,65602,1.0
0.0,94603,0.0
1.0,2945,1.0
0.0,7347,0.0
0.0,30208,0.0
1.0,30516,1.0
0.0,46102,0.0
1.0,68294,1.0
0.0,62853,0.0
1.0,70554,1.0
0.0,51765,0.0
0.0,67861,0.0
1.0,51852,1.0
1.0,81659,1.0
1.0,20849,1.0
0.0,10583,0.0
0.0,37786,0.0
0.0,50211,0.0
1.0,91477,1.0
0.0,83163,0.0
0.0,77218,0.0
1.0,82327,1.0
0.0,15163,0.0
1.0,16224,1.0
1.0,83514,1.0
0.0,54716,0.0
1.0,94324,1.0
1.0,56397,1.0
1.0,34693,1.0
1.0,14676,1.0
1.0,71472,1.0
0.0,34618,0.0
0.0,51385,0.0
1.0,5064,1.0
0.0,4927,0.0
0.0,67999,0.0
1.0,29739,1.0
1.0,26612,1.0
1.0,72511,1.0
0.0,20294,0.0
0.0,41649,0.0
1.0,17310,1.0
0.0,36686,0.0
1.0,76882,1.0
1.0,83293,1.0
0.0,69119,0.0
0.0,69885,0.0
1.0,32372,1.0
0.0,24957,0.0
1.0,52085,1.0
1.0,56955,1.0
0.0,15111,0.0
1.0,97454,1.0
0.0,29625,0.0
1.0,83885,1.0
1.0,16254,1.0
0.0,55151,0.0
0.0,36135,0.0
1.0,23353,1.0
1.0,56739,1.0
0.0,49250,0.0
0.0,67838,0.0
0.0,54851,0.0
1.0,69133,1.0
1.0,69220,1.0
0.0,19090,0.0
1.0,36484,1.0
0.0,26300,0.0
0.0,89771,0.0
1.0,39225,1.0
0.0,97665,0.0
1.0,79924,1.0
0.0,71791,0.0
0.0,63361,0.0
0.0,76710,0.0
1.0,17183,1.0
1.0,16601,1.0
1.0,39235,1.0
1.0,40900,1.0
0.0,67984,0.0
1.0,9805,1.0
1.0,53553,1.0
1.0,1340,1.0
0.0,99356,0.0
1.0,10300,1.0
1.0,9885,1.0
1.0,80981,1.0
1.0,50311,1.0
1.0,52189,1.0
1.0,56995,1.0
0.0,69661,0.0
0.0,7887,0.0
1.0,83890,1.0
0.0,49737,0.0
1.0,29635,1.0
1.0,15479,1.0
0.0,95719,0.0
0.0,42907,0.0
1.0,62017,1.0
1.0,61821,1.0
1.0,63738,1.0
1.0,86458,1.0
1.0,5877,1.0
1.0,54897,1.0
1.0,94713,1.0
0.0,97706,0.0
0.0,63529,0.0
1.0,82005,1.0
1.0,8419,1.0
1.0,18711,1.0
0.0,37298,0.0
0.0,72013,0.0
1.0,38436,1.0
0.0,18585,0.0
0.0,94274,0.0
0.0,97501,0.0
0.0,62607,0.0
1.0,55646,1.0
1.0,30997,1.0
1.0,18424,1.0
0.0,26696,0.0
0.0,57365,0.0
0.0,59483,0.0
1.0,80023,1.0
1.0,92220,1.0
1.0,73942,1.0
0.0,90703,0.0
0.0,71824,0.0
1.0,37303,1.0
1.0,93646,1.0
0.0,26505,0.0
0.0,72577,0.0
1.0,11861,1.0
1.0,76749,1.0
1.0,8994,1.0
1.0,49688,1.0
0.0,89151,0.0
1.0,92706,1.0
1.0,19326,1.0
0.0,87842,0.0
0.0,42127,0.0
0.0,13794,0.0
1.0,73417,1.0
0.0,63028,0.0
1.0,8822,1.0
1.0,31062,1.0
0.0,21136,0.0
1.0,40782,1.0
0.0,95868,0.0
0.0,61229,0.0
0.0,48349,0.0
1.0,27532,1.0
0.0,56114,0.0
0.0,19314,0.0
0.0,94707,0.0
1.0,63892,1.0
0.0,95522,0.0
1.0,17622,1.0
1.0,36468,1.0
1.0,5529,1.0
1.0,16998,1.0
0.0,24010,0.0
1.0,82529,1.0
0.0,79663,0.0
0.0,81941,0.0
0.0,67220,0.0
1.0,36749,1.0
0.0,23930,0.0
1.0,91093,1.0
0.0,37255,0.0
0.0,90600,0.0
0.0,27323,0.0
0.0,16232,0.0
0.0,40494,0.0
0.0,36125,0.0
0.0,90756,0.0
0.0,77794,0.0
0.0,5965,0.0
0.0,64308,0.0
1.0,70969,1.0
1.0,14962,1.0
1.0,81321,1.0
1.0,16130,1.0
0.0,598,0.0
1.0,51195,1.0
0.0,24768,0.0
0.0,60853,0.0
0.0,27944,0.0
1.0,22471,1.0
0.0,91147,0.0
0.0,83478,0.0
0.0,19126,0.0
0.0,43850,0.0
1.0,37863,1.0
1.0,53828,1.0
0.0,10617,0.0
0.0,82659,0.0
1.0,94850,1.0
0.0,10623,0.0
1.0,68046,1.0
0.0,75585,0.0
1.0,20545,1.0
0.0,16823,0.0
1.0,39347,1.0
1.0,65192,1.0
0.0,43569,0.0
0.0,4642,0.0
1.0,75124,1.0
0.0,75786,0.0
0.0,52745,0.0
1.0,64419,1.0
0.0,2187,0.0
1.0,90236,1.0
0.0,91401,0.0
0.0,23295,0.0
0.0,64596,0.0
0.0,49166,0.0
0.0,82722,0.0
1.0,61108,1.0
1.0,60202,1.0
1.0,39581,1.0
1.0,13114,1.0
1.0,44921,1.0
1.0,54565,1.0
0.0,56260,0.0
0.0,43513,0.0
1.0,41761,1.0
1.0,95803,1.0
0.0,76895,0.0
1.0,58634,1.0
1.0,31460,1.0
0.0,63973,0.0
1.0,66564,1.0
1.0,57644,1.0
1.0,46347,1.0
1.0,2563,1.0
0.0,42522,0.0
1.0,74256,1.0
0.0,68813,0.0
0.0,1522,0.0
1.0,42199,1.0
0.0,56676,0.0
0.0,85291,0.0
0.0,28541,0.0
1.0,33503,1.0
1.0,64361,1.0
1.0,69183,1.0
0.0,51155,0.0
1.0,50464,1.0
0.0,26983,0.0
0.0,73168,0.0
1.0,15131,1.0
0.0,75628,0.0
0.0,24799,0.0
0.0,48567,0.0
0.0,85327,0.0
0.0,91973,0.0
0.0,61030,0.0
0.0,78654,0.0
1.0,17527,1.0
1.0,45833,1.0
0.0,9606,0.0
0.0,43118,0.0
1.0,6410,1.0
0.0,99129,0.0
1.0,80011,1.0
1.0,24997,1.0
0.0,75038,0.0
0.0,89184,0.0
1.0,99744,1.0
1.0,29296,1.0
0.0,42706,0.0
1.0,51668,1.0
0.0,20964,0.0
0.0,55261,0.0
0.0,66882,0.0
0.0,48595,0.0
0.0,35059,0.0
0.0,89169,0.0
0.0,89054,0.0
0.0,7403,0.0
0.0,28585,0.0
1.0,61652,1.0
0.0,25322,0.0
0.0,30577,0.0
0.0,64676,0.0
0.0,14931,0.0
1.0,36290,1.0
0.0,85211,0.0
1.0,25428,1.0
0.0,85079,0.0
1.0,72680,1.0
1.0,97227,1.0
1.0,33730,1.0
1.0,42924,1.0
1.0,47875,1.0
1.0,53907,1.0
0.0,3668,0.0
1.0,49957,1.0
0.0,37377,0.0
0.0,68656,0.0
0.0,85703,0.0
1.0,11006,1.0
0.0,28360,0.0
1.0,51419,1.0
1.0,13943,1.0
0.0,89531,0.0
0.0,3240,0.0
0.0,59954,0.0
1.0,12099,1.0
0.0,25770,0.0
0.0,19774,0.0
1.0,37829,1.0
1.0,60573,1.0
1.0,36881,1.0
1.0,61205,1.0
1.0,11305,1.0
0.0,96486,0.0
0.0,92148,0.0
0.0,1350,0.0
0.0,99880,0.0
1.0,9321,1.0
1.0,27910,1.0
1.0,93332,1.0
0.0,34581,0.0
1.0,52113,1.0
1.0,40448,1.0
0.0,38244,0.0
0.0,30161,0.0
0.0,42443,0.0
0.0,1829,0.0
1.0,31920,1.0
0.0,21023,0.0
1.0,33570,1.0
1.0,97931,1.0
0.0,67924,0.0
1.0,47878,1.0
1.0,46781,1.0
0.0,23617,0.0
1.0,87273,1.0
1.0,48237,1.0
1.0,67670,1.0
1.0,28708,1.0
0.0,85446,0.0
0.0,53399,0.0
0.0,51150,0.0
0.0,59132,0.0
1.0,89570,1.0
0.0,91629,0.0
0.0,87338,0.0
0.0,59163,0.0
1.0,40379,1.0
0.0,46467,0.0
1.0,35497,1.0
1.0,91833,1.0
0.0,71784,0.0
0.0,50961,0.0
1.0,51139,1.0
1.0,3297,1.0
1.0,68714,1.0
0.0,89697,0.0
1.0,68124,1.0
0.0,14594,0.0
0.0,2144,0.0
1.0,96790,1.0
1.0,28491,1.0
1.0,63367,1.0
0.0,61759,0.0
0.0,77810,0.0
0.0,10814,0.0
0.0,4172,0.0
1.0,64461,1.0
0.0,92540,0.0
0.0,44238,0.0
0.0,75336,0.0
1.0,29406,1.0
0.0,91708,0.0
1.0,50717,1.0
1.0,35553,1.0
0.0,68764,0.0
1.0,52724,1.0
1.0,30829,1.0
0.0,78426,0.0
0.0,12686,0.0
1.0,1604,1.0
1.0,4858,1.0
1.0,94930,1.0
0.0,11639,0.0
0.0,56210,0.0
0.0,53590,0.0
0.0,43032,0.0
1.0,11644,1.0
1.0,53006,1.0
0.0,75945,0.0
0.0,36565,0.0
1.0,14997,1.0
0.0,57347,0.0
1.0,83121,1.0
0.0,25871,0.0
0.0,5789,0.0
1.0,50258,1.0
0.0,6522,0.0
0.0,65641,0.0
1.0,37300,1.0
1.0,25266,1.0
1.0,41433,1.0
1.0,46825,1.0
0.0,43852,0.0
1.0,89687,1.0
1.0,89958,1.0
0.0,70393,0.0
1.0,57888,1.0
1.0,67486,1.0
1.0,30540,1.0
0.0,35346,0.0
0.0,47345,0.0
0.0,45713,0.0
1.0,34095,1.0
1.0,84801,1.0
0.0,21539,0.0
1.0,1145,1.0
1.0,82315,1.0
0.0,90367,0.0
0.0,31467,0.0
1.0,11846,1.0
0.0,71347,0.0
1.0,33859,1.0
0.0,57354,0.0
0.0,6707,0.0
0.0,80697,0.0
0.0,64103,0.0
1.0,97204,1.0
1.0,39693,1.0
1.0,35057,1.0
0.0,74473,0.0
0.0,63851,0.0
0.0,73519,0.0
1.0,74787,1.0
1.0,83479,1.0
1.0,76695,1.0
1.0,84690,1.0
1.0,92833,1.0
1.0,28349,1.0
1.0,75743,1.0
1.0,59348,1.0
0.0,76572,0.0
1.0,65502,1.0
0.0,38495,0.0
0.0,20068,0.0
1.0,3892,1.0
0.0,18149,0.0
1.0,53878,1.0
1.0,56115,1.0
0.0,68832,0.0
1.0,26460,1.0
1.0,73834,1.0
0.0,35195,0.0
1.0,75451,1.0
1.0,79709,1.0
1.0,43444,1.0
1.0,5531,1.0
1.0,86760,1.0
0.0,30301,0.0
1.0,63432,1.0
0.0,62291,0.0
0.0,38323,0.0
1.0,89662,1.0
1.0,91024,1.0
1.0,56996,1.0
1.0,60234,1.0
1.0,82059,1.0
0.0,49784,0.0
1.0,86872,1.0
0.0,95182,0.0
1.0,60680,1.0
1.0,2287,1.0
0.0,22186,0.0
0.0,75380,0.0
1.0,57402,1.0
0.0,55273,0.0
0.0,14908,0.0
0.0,86715,0.0
1.0,93227,1.0
0.0,59988,0.0
1.0,60198,1.0
0.0,23616,0.0
1.0,95451,1.0
1.0,61387,1.0
1.0,39190,1.0
0.0,29373,0.0
1.0,39433,1.0
1.0,417,1.0
1.0,89916,1.0
0.0,170,0.0
1.0,16793,1.0
1.0,54136,1.0
1.0,44645,1.0
0.0,98508,0.0
0.0,65771,0.0
1.0,7315,1.0
0.0,91963,0.0
0.0,24148,0.0
0.0,50338,0.0
0.0,51375,0.0
1.0,65571,1.0
0.0,86816,0.0
1.0,78876,1.0
1.0,57266,1.0
1.0,48736,1.0
1.0,91071,1.0
0.0,7704,0.0
0.0,24479,0.0
0.0,34730,0.0
1.0,79172,1.0
0.0,87906,0.0
0.0,2526,0.0
0.0,78036,0.0
1.0,53447,1.0
0.0,68600,0.0
0.0,61932,0.0
1.0,82084,1.0
0.0,22092,0.0
1.0,3601,1.0
0.0,35926,0.0
0.0,53368,0.0
1.0,3717,1.0
0.0,43825,0.0
1.0,9398,1.0
0.0,47624,0.0
1.0,55712,1.0
0.0,41898,0.0
0.0,92430,0.0
1.0,24927,1.0
1.0,20405,1.0
0.0,92410,0.0
1.0,57642,1.0
0.0,42729,0.0
0.0,90097,0.0
0.0,74529,0.0
0.0,86323,0.0
0.0,11025,0.0
1.0,26249,1.0
0.0,61674,0.0
1.0,59023,1.0
1.0,87074,1.0
0.0,44055,0.0
0.0,56160,0.0
0.0,36762,0.0
1.0,93694,1.0
0.0,23397,0.0
1.0,92417,1.0
0.0,98380,0.0
0.0,72737,0.0
1.0,78398,1.0
0.0,44592,0.0
0.0,17448,0.0
1.0,39922,1.0
1.0,25750,1.0
1.0,1792,1.0
1.0,75441,1.0
1.0,60014,1.0
0.0,71400,0.0
0.0,16461,0.0
1.0,75656,1.0
0.0,80533,0.0
0.0,93478,0.0
1.0,53528,1.0
0.0,43152,0.0
0.0,75279,0.0
0.0,2930,0.0
1.0,87114,1.0
0.0,1243,0.0
0.0,56126,0.0
1.0,73911,1.0
0.0,41683,0.0
0.0,46323,0.0
0.0,99093,0.0
1.0,42986,1.0
0.0,87358,0.0
0.0,25107,0.0
0.0,22935,0.0
1.0,65727,1.0
1.0,25069,1.0
0.0,27793,0.0
0.0,60659,0.0
1.0,32007,1.0
1.0,37560,1.0
0.0,95436,0.0
1.0,58397,1.0
0.0,24348,0.0
0.0,61738,0.0
0.0,9936,0.0
1.0,25738,1.0
1.0,31000,1.0
1.0,93048,1.0
0.0,13203,0.0
0.0,74503,0.0
1.0,48103,1.0
1.0,31333,1.0
0.0,43918,0.0
0.0,17013,0.0
0.0,54647,0.0
1.0,60081,1.0
0.0,54801,0.0
1.0,73144,1.0
1.0,21662,1.0
1.0,62410,1.0
1.0,72171,1.0
0.0,84108,0.0
0.0,7213,0.0
0.0,14534,0.0
1.0,8979,1.0
1.0,27558,1.0
1.0,37804,1.0
0.0,55133,0.0
1.0,50452,1.0
1.0,67748,1.0
0.0,26168,0.0
0.0,70768,0.0
1.0,99497,1.0
0.0,24836,0.0
0.0,58382,0.0
1.0,37582,1.0
1.0,55698,1.0
0.0,63400,0.0
0.0,40714,0.0
1.0,49808,1.0
0.0,14133,0.0
0.0,66102,0.0
1.0,53694,1.0
0.0,19492,0.0
1.0,48200,1.0
1.0,2688,1.0
0.0,85465,0.0
1.0,66768,1.0
0.0,278,0.0
0.0,97102,0.0
1.0,85700,1.0
1.0,56358,1.0
1.0,66492,1.0
1.0,18278,1.0
0.0,96765,0.0
1.0,10025,1.0
1.0,60039,1.0
0.0,18338,0.0
1.0,54628,1.0
0.0,98590,0.0
1.0,77223,1.0
1.0,64719,1.0
1.0,68184,1.0
0.0,96810,0.0
1.0,19551,1.0
0.0,20477,0.0
0.0,35288,0.0
1.0,98323,1.0
0.0,37145,0.0
1.0,94846,1.0
1.0,66947,1.0
0.0,48727,0.0
0.0,35172,0.0
1.0,2515,1.0
1.0,91060,1.0
0.0,98842,0.0
1.0,45566,1.0
0.0,27669,0.0
1.0,39721,1.0
1.0,92405,1.0
1.0,14803,1.0
0.0,38561,0.0
0.0,7397,0.0
1.0,84587,1.0
0.0,88191,0.0
0.0,78867,0.0
1.0,59938,1.0
0.0,84718,0.0
0.0,76943,0.0
1.0,33067,1.0
1.0,30122,1.0
1.0,408,1.0
0.0,77297,0.0
0.0,79421,0.0
0.0,4714,0.0
1.0,290,1.0
1.0,58272,1.0
1.0,98436,1.0
1.0,36364,1.0
0.0,81483,0.0
0.0,88351,0.0
0.0,66326,0.0
0.0,78442,0.0
1.0,61645,1.0
1.0,18851,1.0
1.0,89979,1.0
1.0,35003,1.0
0.0,924,0.0
1.0,72644,1.0
0.0,53005,0.0
0.0,72660,0.0
0.0,62673,0.0
1.0,3226,1.0
0.0,53782,0.0
1.0,48854,1.0
1.0,2633,1.0
0.0,81431,0.0
1.0,44100,1.0
0.0,48672,0.0
0.0,18369,0.0
0.0,13823,0.0
0.0,444,0.0
0.0,8908,0.0
0.0,80659,0.0
1.0,3760,1.0
1.0,48195,1.0
1.0,39648,1.0
0.0,97983,0.0
1.0,29346,1.0
0.0,64381,0.0
0.0,6942,0.0
0.0,25093,0.0
1.0,83724,1.0
0.0,41542,0.0
1.0,66393,1.0
0.0,57851,0.0
1.0,41090,1.0
1.0,47003,1.0
0.0,47167,0.0
1.0,25731,1.0
1.0,69649,1.0
0.0,62420,0.0
1.0,30996,1.0
1.0,74703,1.0
1.0,91983,1.0
0.0,96345,0.0
1.0,88309,1.0
0.0,38858,0.0
0.0,39930,0.0
0.0,5969,0.0
1.0,93279,1.0
0.0,98952,0.0
1.0,82309,1.0
1.0,42251,1.0
0.0,31084,0.0
1.0,9343,1.0
0.0,82243,0.0
1.0,83467,1.0
0.0,57763,0.0
0.0,26307,0.0
0.0,98507,0.0
0.0,31094,0.0
0.0,2577,0.0
1.0,49487,1.0
1.0,56244,1.0
0.0,46227,0.0
0.0,47717,0.0
1.0,15129,1.0
0.0,94322,0.0
0.0,439,0.0
0.0,93893,0.0
0.0,7098,0.0
1.0,20925,1.0
0.0,99357,0.0
1.0,50418,1.0
1.0,98316,1.0
0.0,59724,0.0
1.0,216,1.0
1.0,41155,1.0
1.0,68274,1.0
1.0,33331,1.0
1.0,19997,1.0
